transaction_id,customer_id,amount,customer_tenure_months,previous_successes,previous_failures,days_since_last_payment,checkout_duration_minutes,checkout_started,checkout_completed,subscription_active,days_overdue,previous_recovery_success,failure_reason,recovered
TXN_101154,CUST_1154,31044.99,10,4,2,64,8.95,1,0,1,17,0,temporary_failure,0
TXN_101155,CUST_1155,37710.02,47,2,1,19,8.24,1,0,0,45,0,temporary_failure,1
TXN_101156,CUST_1156,8182.67,23,3,0,56,18.79,1,0,1,34,0,insufficient_funds,0
TXN_101157,CUST_1157,44079.28,21,3,1,45,3.49,1,0,1,16,1,none,1
TXN_101158,CUST_1158,43630.62,21,5,2,7,0.69,1,1,0,35,0,none,0
TXN_101159,CUST_1159,1753.59,43,9,0,9,5.14,1,1,0,52,0,network_error,1
TXN_101160,CUST_1160,41343.09,13,0,3,72,16.5,1,1,0,27,0,none,1
TXN_101161,CUST_1161,6704.83,37,10,0,66,4.58,1,1,0,49,0,bank_declined,1
TXN_101162,CUST_1162,16955.41,33,3,3,10,5.2,1,1,1,14,0,none,0
TXN_101163,CUST_1163,37252.36,24,9,0,11,3.03,1,0,0,18,1,insufficient_funds,1
TXN_101164,CUST_1164,8289.77,44,12,2,9,14.45,1,1,1,59,1,insufficient_funds,1
TXN_101165,CUST_1165,40952.96,11,3,2,24,1.85,0,0,1,21,0,network_error,1
TXN_101166,CUST_1166,41657.07,17,9,0,48,6.96,1,1,0,5,1,bank_declined,1
TXN_101167,CUST_1167,25521.15,4,0,1,48,6.01,1,1,1,46,0,network_error,0
TXN_101168,CUST_1168,617.38,47,8,2,88,11.33,1,1,0,6,1,bank_declined,0
TXN_101169,CUST_1169,14565.8,25,3,3,10,14.74,1,1,0,43,1,network_error,1
TXN_101170,CUST_1170,30961.27,30,6,3,61,10.89,1,1,0,47,0,insufficient_funds,0
TXN_101171,CUST_1171,49064.95,9,11,4,35,18.66,1,1,1,8,1,temporary_failure,0
TXN_101172,CUST_1172,31701.13,21,13,5,38,19.05,1,0,0,19,1,none,0
TXN_101173,CUST_1173,13212.24,20,2,5,52,7.55,0,1,1,36,1,none,0
TXN_101174,CUST_1174,31810.08,19,9,5,89,15.66,1,1,0,10,1,none,1
TXN_101175,CUST_1175,27137.27,19,11,3,77,14.91,1,0,1,1,1,expired_card,1
TXN_101176,CUST_1176,39058.32,12,2,4,55,17.91,1,0,1,21,0,expired_card,1
TXN_101177,CUST_1177,5616.94,37,13,5,0,9.23,1,1,0,47,1,network_error,1
TXN_101178,CUST_1178,38123.09,42,7,5,55,10.84,0,0,1,35,1,temporary_failure,1
TXN_101179,CUST_1179,27200.95,17,7,0,3,8.61,1,0,1,4,1,insufficient_funds,1
TXN_101180,CUST_1180,48160.7,37,10,0,29,17.08,0,1,0,6,1,insufficient_funds,1
TXN_101181,CUST_1181,17291.05,54,11,0,11,4.98,1,0,0,5,0,none,1
TXN_101182,CUST_1182,31741.31,48,0,1,34,5.17,1,1,0,55,0,temporary_failure,0
TXN_101183,CUST_1183,46621.8,39,9,5,76,7.77,1,1,1,21,0,none,0
TXN_101184,CUST_1184,5394.73,28,1,1,51,4.99,1,1,1,9,0,authentication_failure,0
TXN_101185,CUST_1185,46880.26,41,7,4,30,11.44,1,0,0,45,0,expired_card,0
TXN_101186,CUST_1186,34487.92,35,0,3,86,3.12,1,1,0,39,1,temporary_failure,1
TXN_101187,CUST_1187,3671.5,47,14,5,67,6.74,1,1,1,45,1,insufficient_funds,1
TXN_101188,CUST_1188,15257.89,48,11,3,51,18.31,1,0,1,45,1,none,0
TXN_101189,CUST_1189,35496.15,18,7,0,79,8.48,1,0,1,19,0,insufficient_funds,1
TXN_101190,CUST_1190,3647.32,14,7,5,6,15.09,1,1,1,27,1,insufficient_funds,1
TXN_101191,CUST_1191,29233.87,35,1,2,21,2.71,1,0,0,22,1,insufficient_funds,0
TXN_101192,CUST_1192,17490.39,44,3,1,74,5.33,1,1,0,34,1,temporary_failure,0
TXN_101193,CUST_1193,31159.5,41,5,1,55,16.24,1,0,0,0,0,insufficient_funds,1
TXN_101194,CUST_1194,2573.38,7,11,5,57,15.38,1,0,1,28,0,network_error,1
TXN_101195,CUST_1195,43615.38,41,10,0,63,8.03,1,0,0,8,1,authentication_failure,1
TXN_101196,CUST_1196,48682.4,13,8,1,11,19.11,1,1,0,8,0,network_error,1
TXN_101197,CUST_1197,48453.23,18,14,0,6,18.26,1,1,1,21,1,temporary_failure,1
TXN_101198,CUST_1198,37557.7,37,7,4,54,19.26,1,0,0,1,1,none,1
TXN_101199,CUST_1199,6765.29,13,11,3,61,8.84,1,1,0,15,1,none,1
TXN_101200,CUST_1200,37985.68,36,14,2,89,4.35,1,1,1,39,1,temporary_failure,1
TXN_101201,CUST_1201,1521.97,31,7,3,72,12.72,1,1,0,57,1,bank_declined,0
TXN_101202,CUST_1202,1399.54,2,6,3,76,13.85,1,1,0,5,1,temporary_failure,0
TXN_101203,CUST_1203,16383.43,16,13,4,54,2.95,1,1,1,54,0,none,1
TXN_101204,CUST_1204,24585.57,9,12,1,35,15.84,1,1,0,12,0,none,1
TXN_101205,CUST_1205,38589.25,9,8,2,88,0.85,0,1,0,32,0,none,0
TXN_101206,CUST_1206,34259.78,38,14,1,23,9.91,1,1,1,18,0,insufficient_funds,1
TXN_101207,CUST_1207,22461.36,11,1,5,43,6.95,1,0,0,14,0,authentication_failure,0
TXN_101208,CUST_1208,13899.25,54,2,3,16,14.94,1,0,1,32,0,insufficient_funds,0
TXN_101209,CUST_1209,49857.09,56,9,5,1,6.6,1,1,0,9,1,bank_declined,0
TXN_101210,CUST_1210,21481.21,22,7,0,12,16.62,1,1,1,0,0,authentication_failure,1
TXN_101211,CUST_1211,22733.94,33,13,3,30,12.1,1,1,0,59,0,temporary_failure,1
TXN_101212,CUST_1212,8432.1,36,5,1,27,15.98,0,1,0,11,1,expired_card,1
TXN_101213,CUST_1213,39802.03,45,9,3,59,19.79,1,0,0,42,1,network_error,1
TXN_101214,CUST_1214,34776.01,23,8,0,26,13.74,1,1,1,28,1,none,0
TXN_101215,CUST_1215,11272.25,45,9,4,14,19.71,1,0,1,16,1,insufficient_funds,1
TXN_101216,CUST_1216,4394.34,45,3,5,78,1.06,0,0,0,3,0,none,0
TXN_101217,CUST_1217,34120.82,34,7,5,32,7.09,1,1,1,28,0,none,1
TXN_101218,CUST_1218,32829.21,9,9,1,19,2.6,1,0,0,54,0,none,0
TXN_101219,CUST_1219,13881.0,24,2,3,41,5.61,1,1,1,6,0,none,0
TXN_101220,CUST_1220,47557.92,8,2,1,11,16.86,0,1,0,43,0,none,0
TXN_101221,CUST_1221,7807.58,7,7,4,72,1.13,1,0,1,12,1,network_error,1
TXN_101222,CUST_1222,21787.04,36,4,3,22,10.64,1,1,1,4,0,insufficient_funds,0
TXN_101223,CUST_1223,47197.71,18,2,3,71,11.56,1,1,1,59,0,expired_card,0
TXN_101224,CUST_1224,21160.45,3,9,1,13,11.44,1,0,0,5,0,expired_card,0
TXN_101225,CUST_1225,32034.74,28,10,1,24,9.77,1,0,0,33,1,none,1
TXN_101226,CUST_1226,20060.44,6,0,0,76,15.92,1,1,1,52,0,network_error,0
TXN_101227,CUST_1227,13928.5,44,14,4,84,3.1,1,1,0,6,0,insufficient_funds,0
TXN_101228,CUST_1228,49203.69,44,2,0,30,6.56,1,0,0,45,0,expired_card,0
TXN_101229,CUST_1229,20643.9,21,11,5,53,12.51,1,0,0,56,0,none,0
TXN_101230,CUST_1230,44736.73,28,8,3,4,13.97,1,1,0,53,0,temporary_failure,1
TXN_101231,CUST_1231,11728.74,40,4,1,12,8.38,0,1,0,27,0,bank_declined,1
TXN_101232,CUST_1232,10891.3,54,11,3,27,17.57,1,0,1,45,0,network_error,1
TXN_101233,CUST_1233,1847.36,54,9,3,42,8.6,1,1,1,9,1,temporary_failure,1
TXN_101234,CUST_1234,32687.84,1,14,2,88,8.35,1,1,1,3,0,temporary_failure,1
TXN_101235,CUST_1235,18615.76,36,1,5,46,1.21,1,1,0,2,1,bank_declined,0
TXN_101236,CUST_1236,43258.61,21,6,2,70,11.25,1,0,1,24,0,none,0
TXN_101237,CUST_1237,23818.53,43,14,3,37,14.32,0,1,1,22,0,temporary_failure,1
TXN_101238,CUST_1238,48419.21,35,1,1,66,2.73,1,0,1,26,0,bank_declined,0
TXN_101239,CUST_1239,9520.62,13,3,3,61,6.46,1,1,0,13,0,none,1
TXN_101240,CUST_1240,43470.57,57,11,5,38,15.73,1,1,1,37,0,none,0
TXN_101241,CUST_1241,38896.86,49,6,2,36,7.64,1,1,1,31,0,none,1
TXN_101242,CUST_1242,38614.82,54,3,1,85,5.21,1,1,1,22,1,bank_declined,1
TXN_101243,CUST_1243,42285.73,54,6,3,7,13.61,1,1,0,46,1,none,0
TXN_101244,CUST_1244,38122.89,10,6,4,80,4.34,1,1,0,39,1,temporary_failure,1
TXN_101245,CUST_1245,31423.15,53,0,5,51,17.97,1,0,0,36,0,none,0
TXN_101246,CUST_1246,6822.87,44,5,5,32,2.56,1,1,1,2,1,network_error,1
TXN_101247,CUST_1247,1916.55,47,8,4,80,14.28,1,0,0,34,0,insufficient_funds,1
TXN_101248,CUST_1248,46066.14,53,1,3,41,10.24,1,0,1,12,1,authentication_failure,0
TXN_101249,CUST_1249,30947.52,10,13,5,75,17.46,1,1,1,33,0,temporary_failure,1
TXN_101250,CUST_1250,39887.9,46,2,1,26,2.96,1,1,1,23,0,none,1
TXN_101251,CUST_1251,24231.66,13,9,3,7,13.72,1,1,1,0,1,bank_declined,1
TXN_101252,CUST_1252,6130.22,37,4,3,22,11.66,1,1,1,11,1,network_error,1
TXN_101253,CUST_1253,6521.73,38,8,2,63,9.86,1,1,1,7,0,temporary_failure,0
TXN_101254,CUST_1254,34372.59,24,3,5,19,10.08,1,1,0,18,0,insufficient_funds,0
TXN_101255,CUST_1255,21686.2,2,0,5,15,14.58,1,0,1,8,0,none,0
TXN_101256,CUST_1256,10266.08,22,3,4,16,18.79,1,1,1,27,1,none,0
TXN_101257,CUST_1257,24732.25,17,5,2,79,2.28,0,1,0,13,0,none,0
TXN_101258,CUST_1258,3491.18,36,4,2,18,0.88,1,1,1,59,1,insufficient_funds,1
TXN_101259,CUST_1259,29223.98,14,13,5,7,16.21,1,0,0,26,0,temporary_failure,1
TXN_101260,CUST_1260,13668.97,10,12,3,37,2.61,1,1,0,17,0,authentication_failure,1
TXN_101261,CUST_1261,39938.69,35,0,2,37,19.74,1,0,0,41,1,authentication_failure,0
TXN_101262,CUST_1262,15724.99,25,3,4,52,12.58,1,0,0,40,0,temporary_failure,0
TXN_101263,CUST_1263,22924.44,3,5,2,89,13.19,0,0,1,5,0,none,0
TXN_101264,CUST_1264,877.54,47,12,4,30,4.38,1,0,1,32,0,bank_declined,0
TXN_101265,CUST_1265,3900.61,38,14,2,43,5.19,1,1,1,36,1,insufficient_funds,1
TXN_101266,CUST_1266,19806.93,17,9,4,59,13.36,1,1,1,41,1,bank_declined,1
TXN_101267,CUST_1267,24152.96,12,9,2,75,18.24,1,0,0,24,1,network_error,1
TXN_101268,CUST_1268,30121.02,54,13,2,16,19.66,1,1,0,12,1,expired_card,1
TXN_101269,CUST_1269,14795.63,52,3,1,78,4.36,1,1,1,53,1,authentication_failure,0
TXN_101270,CUST_1270,34840.6,24,14,4,72,3.12,1,1,1,22,0,authentication_failure,1
TXN_101271,CUST_1271,43048.08,29,13,4,38,1.6,1,1,0,35,0,temporary_failure,1
TXN_101272,CUST_1272,39058.59,43,8,4,41,17.43,1,1,1,32,1,none,1
TXN_101273,CUST_1273,2269.06,25,4,0,47,6.25,1,1,1,20,1,none,1
TXN_101274,CUST_1274,24181.2,36,7,2,11,0.54,1,1,1,33,0,expired_card,1
TXN_101275,CUST_1275,5515.03,58,8,4,88,4.86,1,1,0,55,0,temporary_failure,1
TXN_101276,CUST_1276,12329.64,26,9,5,17,7.14,1,1,1,35,0,network_error,1
TXN_101277,CUST_1277,49337.13,38,4,0,78,19.82,1,1,1,16,0,network_error,0
TXN_101278,CUST_1278,7382.03,1,5,1,5,10.71,1,1,1,9,0,none,1
TXN_101279,CUST_1279,25094.74,20,0,4,42,4.49,0,1,0,22,1,none,1
TXN_101280,CUST_1280,31022.34,55,10,4,34,7.03,0,1,1,43,0,none,1
TXN_101281,CUST_1281,35212.51,28,11,0,53,6.94,1,0,1,58,1,temporary_failure,0
TXN_101282,CUST_1282,28114.54,16,14,2,61,0.88,1,1,0,1,1,none,1
TXN_101283,CUST_1283,785.61,47,6,5,68,3.14,0,0,0,34,1,network_error,1
TXN_101284,CUST_1284,16525.13,17,3,1,81,14.06,1,0,1,13,0,none,0
TXN_101285,CUST_1285,26030.27,40,10,4,15,2.84,1,0,1,56,0,bank_declined,1
TXN_101286,CUST_1286,4666.97,28,1,2,7,5.0,0,1,1,46,0,bank_declined,0
TXN_101287,CUST_1287,17726.16,58,4,5,88,7.34,1,1,0,44,0,authentication_failure,0
TXN_101288,CUST_1288,1950.19,12,11,5,89,15.28,1,1,1,40,0,temporary_failure,0
TXN_101289,CUST_1289,4205.35,27,2,1,85,11.86,1,1,1,1,1,bank_declined,0
TXN_101290,CUST_1290,20027.09,54,5,3,30,13.94,1,1,0,18,0,none,0
TXN_101291,CUST_1291,6895.97,53,7,5,9,11.56,1,1,1,15,1,temporary_failure,1
TXN_101292,CUST_1292,28506.78,42,6,3,55,13.83,1,1,0,42,1,temporary_failure,1
TXN_101293,CUST_1293,34566.41,59,2,5,75,0.56,1,1,0,43,1,temporary_failure,0
TXN_101294,CUST_1294,40089.16,47,7,1,69,18.65,1,0,1,24,1,bank_declined,0
TXN_101295,CUST_1295,10247.47,30,1,0,19,2.66,1,1,1,0,0,none,0
TXN_101296,CUST_1296,8623.88,41,9,1,4,8.42,1,1,0,1,1,temporary_failure,1
TXN_101297,CUST_1297,5497.02,34,8,1,22,15.54,1,1,0,47,0,temporary_failure,1
TXN_101298,CUST_1298,31930.58,37,3,0,8,8.99,1,1,0,26,1,none,0
TXN_101299,CUST_1299,35411.84,6,0,0,57,18.96,1,1,0,1,0,none,0
TXN_101300,CUST_1300,1869.83,7,7,2,58,9.62,1,1,0,57,0,temporary_failure,1
TXN_101301,CUST_1301,46829.75,32,6,5,79,17.56,1,1,1,29,0,none,0
TXN_101302,CUST_1302,2882.97,32,10,2,53,16.31,1,1,0,50,0,expired_card,0
TXN_101303,CUST_1303,27202.43,53,12,0,45,19.63,1,0,1,9,0,none,1
TXN_101304,CUST_1304,35540.31,25,4,3,21,18.57,1,1,0,18,0,authentication_failure,1
TXN_101305,CUST_1305,43587.17,33,9,3,63,18.01,1,1,1,41,1,none,0
TXN_101306,CUST_1306,35790.12,55,12,1,7,14.77,1,1,1,15,0,temporary_failure,1
TXN_101307,CUST_1307,40145.89,58,4,4,19,7.66,1,1,1,12,0,insufficient_funds,0
TXN_101308,CUST_1308,17170.67,7,6,1,50,2.57,1,0,0,47,0,bank_declined,1
TXN_101309,CUST_1309,40796.81,52,4,1,77,13.93,1,0,1,49,0,bank_declined,1
TXN_101310,CUST_1310,4281.71,57,7,4,38,19.58,1,1,1,55,0,none,1
TXN_101311,CUST_1311,44772.39,12,10,5,36,14.67,1,1,1,7,1,network_error,1
TXN_101312,CUST_1312,27515.34,16,12,0,49,18.61,1,0,1,55,0,temporary_failure,1
TXN_101313,CUST_1313,40919.7,16,5,3,33,16.18,1,0,0,49,0,bank_declined,0
TXN_101314,CUST_1314,22780.22,43,12,1,74,3.68,1,1,1,30,0,bank_declined,0
TXN_101315,CUST_1315,32285.81,53,4,4,32,5.36,1,0,1,44,0,none,0
TXN_101316,CUST_1316,26462.21,36,8,2,30,7.17,1,0,1,24,0,network_error,1
TXN_101317,CUST_1317,36660.0,13,10,1,53,3.78,1,1,1,58,1,network_error,1
TXN_101318,CUST_1318,4357.01,7,1,3,43,11.84,1,1,1,38,0,expired_card,0
TXN_101319,CUST_1319,3299.5,36,0,0,33,19.52,1,1,1,59,0,none,0
TXN_101320,CUST_1320,12581.03,47,7,1,70,15.35,1,0,1,20,1,network_error,0
TXN_101321,CUST_1321,8229.37,51,11,1,61,8.76,1,1,1,54,0,insufficient_funds,1
TXN_101322,CUST_1322,43627.64,9,2,5,22,0.59,1,1,0,55,1,none,0
TXN_101323,CUST_1323,11194.94,32,13,4,45,6.61,1,0,1,56,0,none,0
TXN_101324,CUST_1324,48800.5,11,10,2,55,10.77,1,0,1,49,0,none,1
TXN_101325,CUST_1325,17043.72,8,11,2,6,6.82,1,0,0,37,1,none,0
TXN_101326,CUST_1326,9351.26,33,11,0,88,2.67,1,0,0,40,0,none,1
TXN_101327,CUST_1327,39548.02,23,11,3,60,9.13,1,0,1,28,1,none,1
TXN_101328,CUST_1328,33037.78,25,6,0,2,5.44,0,1,1,5,0,none,1
TXN_101329,CUST_1329,25060.33,56,9,1,37,18.23,1,1,0,17,1,temporary_failure,1
TXN_101330,CUST_1330,27901.57,8,12,1,83,2.48,1,1,1,48,1,authentication_failure,1
TXN_101331,CUST_1331,36044.33,45,10,2,33,1.46,0,1,1,43,1,network_error,1
TXN_101332,CUST_1332,11654.2,22,7,3,43,0.6,1,0,1,34,1,bank_declined,1
TXN_101333,CUST_1333,49817.8,59,14,4,29,6.9,1,1,0,26,1,none,1
TXN_101334,CUST_1334,48747.22,4,12,3,16,13.38,1,0,1,4,0,none,0
TXN_101335,CUST_1335,32621.19,40,12,1,58,14.74,1,1,1,6,0,expired_card,0
TXN_101336,CUST_1336,10217.26,3,5,4,9,9.34,1,0,0,9,0,none,1
TXN_101337,CUST_1337,34107.34,29,11,3,83,13.84,1,1,0,9,0,insufficient_funds,0
TXN_101338,CUST_1338,3888.26,41,9,3,17,7.52,1,1,0,50,1,none,1
TXN_101339,CUST_1339,1823.43,29,13,4,44,13.52,1,0,1,56,0,network_error,1
TXN_101340,CUST_1340,13106.84,34,8,1,58,1.29,0,1,0,57,0,bank_declined,0
TXN_101341,CUST_1341,23292.36,34,6,3,61,8.12,1,0,1,27,1,temporary_failure,1
TXN_101342,CUST_1342,43453.14,28,14,4,58,15.92,1,1,0,35,0,none,1
TXN_101343,CUST_1343,36440.3,13,9,5,48,16.16,1,1,1,9,0,network_error,1
TXN_101344,CUST_1344,37212.51,15,4,5,62,14.46,1,0,0,49,0,none,1
TXN_101345,CUST_1345,21447.02,23,7,1,86,4.48,1,1,1,34,0,network_error,0
TXN_101346,CUST_1346,17492.97,44,14,4,31,5.32,1,0,1,52,1,insufficient_funds,0
TXN_101347,CUST_1347,18740.63,26,1,5,9,19.92,1,1,0,34,0,bank_declined,1
TXN_101348,CUST_1348,49386.18,4,6,4,10,2.52,1,0,0,36,0,bank_declined,1
TXN_101349,CUST_1349,2293.43,26,14,3,69,4.02,1,1,1,47,1,none,1
TXN_101350,CUST_1350,43391.47,40,3,1,61,3.04,1,1,0,19,0,temporary_failure,1
TXN_101351,CUST_1351,29060.17,9,8,5,46,6.89,1,0,1,12,1,none,0
TXN_101352,CUST_1352,22099.19,55,11,3,33,4.6,1,1,0,10,1,none,1
TXN_101353,CUST_1353,36345.31,5,0,0,16,10.2,1,1,0,57,0,none,1
TXN_101354,CUST_1354,24487.45,56,6,0,53,9.78,1,0,1,44,0,authentication_failure,1
TXN_101355,CUST_1355,43709.13,32,5,1,75,18.08,1,1,1,18,0,none,0
TXN_101356,CUST_1356,45064.88,20,7,5,84,1.18,1,1,1,27,1,bank_declined,0
TXN_101357,CUST_1357,21259.53,50,4,5,39,6.74,0,1,0,37,0,temporary_failure,1
TXN_101358,CUST_1358,14058.34,11,14,5,18,12.13,1,0,0,55,0,insufficient_funds,0
TXN_101359,CUST_1359,29739.81,15,0,4,66,12.29,1,0,1,44,1,none,0
TXN_101360,CUST_1360,45644.46,32,0,3,81,9.86,0,1,0,59,0,temporary_failure,0
TXN_101361,CUST_1361,10769.91,28,8,5,52,16.41,1,1,1,3,0,network_error,0
TXN_101362,CUST_1362,31261.44,22,14,3,63,1.72,1,1,0,56,1,temporary_failure,1
TXN_101363,CUST_1363,31688.54,41,9,1,82,16.4,1,0,0,53,0,insufficient_funds,0
TXN_101364,CUST_1364,36735.72,17,5,5,46,10.15,1,1,1,36,1,temporary_failure,0
TXN_101365,CUST_1365,6838.91,59,9,1,5,3.11,1,1,1,18,1,none,1
TXN_101366,CUST_1366,35876.5,26,4,5,15,17.77,1,0,1,36,0,network_error,0
TXN_101367,CUST_1367,45478.92,44,14,0,71,13.16,0,0,1,52,1,none,1
TXN_101368,CUST_1368,9230.25,7,0,2,17,3.69,1,1,1,13,0,expired_card,0
TXN_101369,CUST_1369,12105.9,42,5,1,51,1.16,0,1,1,30,1,none,1
TXN_101370,CUST_1370,48578.34,57,5,5,47,3.25,1,1,1,27,0,authentication_failure,0
TXN_101371,CUST_1371,9294.55,26,2,2,42,12.37,1,1,0,59,0,network_error,1
TXN_101372,CUST_1372,42762.94,25,12,1,38,4.0,1,1,0,35,0,network_error,1
TXN_101373,CUST_1373,24766.21,10,7,4,48,4.9,1,0,1,43,0,authentication_failure,0
TXN_101374,CUST_1374,12587.38,59,13,5,11,0.99,1,1,0,37,1,none,0
TXN_101375,CUST_1375,43576.27,45,14,4,9,14.6,1,1,0,18,1,network_error,1
TXN_101376,CUST_1376,22431.67,19,0,0,70,16.3,1,1,1,41,1,none,0
TXN_101377,CUST_1377,25886.42,11,0,5,54,16.04,1,0,1,0,0,none,0
TXN_101378,CUST_1378,18153.9,13,5,0,0,2.99,1,1,1,22,0,insufficient_funds,1
TXN_101379,CUST_1379,29769.66,53,9,2,48,18.11,1,1,0,54,1,expired_card,1
TXN_101380,CUST_1380,8427.14,8,12,1,35,13.61,1,0,1,27,0,insufficient_funds,0
TXN_101381,CUST_1381,19736.75,40,0,3,20,18.0,1,1,1,47,1,network_error,1
TXN_101382,CUST_1382,48479.79,4,5,0,36,9.22,0,1,1,3,1,expired_card,0
TXN_101383,CUST_1383,13129.23,47,0,3,23,9.02,1,1,0,40,0,none,0
TXN_101384,CUST_1384,32939.81,31,13,3,54,15.8,1,1,0,59,1,temporary_failure,1
TXN_101385,CUST_1385,16461.95,28,12,1,24,2.32,1,1,0,17,1,temporary_failure,1
TXN_101386,CUST_1386,38741.61,11,5,2,6,10.66,1,0,0,48,1,temporary_failure,1
TXN_101387,CUST_1387,6804.42,43,2,1,80,16.81,1,1,0,46,0,bank_declined,1
TXN_101388,CUST_1388,48500.11,1,13,5,70,16.69,1,1,0,50,0,none,0
TXN_101389,CUST_1389,22853.34,49,13,0,70,19.14,1,1,1,38,0,none,1
TXN_101390,CUST_1390,12031.71,47,14,3,23,14.12,1,1,1,24,0,none,1
TXN_101391,CUST_1391,3952.79,52,7,1,10,4.55,1,1,1,17,0,none,1
TXN_101392,CUST_1392,8736.97,38,12,1,72,0.9,1,0,0,5,1,bank_declined,1
TXN_101393,CUST_1393,26132.77,24,14,1,11,9.85,1,0,0,18,1,temporary_failure,1
TXN_101394,CUST_1394,17049.06,54,5,0,34,10.52,1,0,0,52,0,temporary_failure,0
TXN_101395,CUST_1395,41495.5,57,12,2,62,5.19,1,0,0,11,0,none,1
TXN_101396,CUST_1396,21715.11,47,10,1,67,2.93,0,1,0,24,1,none,1
TXN_101397,CUST_1397,12661.1,31,12,0,56,11.93,1,1,1,34,0,expired_card,1
TXN_101398,CUST_1398,30972.11,41,0,3,12,15.4,0,1,1,0,1,bank_declined,0
TXN_101399,CUST_1399,35426.83,46,14,5,22,19.87,0,0,1,4,1,bank_declined,1
TXN_101400,CUST_1400,8601.98,50,4,4,82,15.29,0,1,1,0,1,none,0
TXN_101401,CUST_1401,8630.68,26,7,0,38,15.98,1,1,1,7,1,temporary_failure,0
TXN_101402,CUST_1402,2122.57,49,2,4,87,12.52,1,0,1,38,1,none,0
TXN_101403,CUST_1403,36899.18,50,11,1,79,19.73,1,1,1,46,0,bank_declined,0
TXN_101404,CUST_1404,33291.09,5,5,1,11,12.98,1,1,1,42,0,temporary_failure,1
TXN_101405,CUST_1405,23889.15,20,4,0,33,17.27,1,1,1,17,0,none,1
TXN_101406,CUST_1406,42255.27,52,5,4,70,18.94,1,1,1,45,0,bank_declined,0
TXN_101407,CUST_1407,40341.81,41,9,1,74,18.63,1,1,0,58,1,expired_card,1
TXN_101408,CUST_1408,29392.11,11,0,3,30,7.94,1,0,1,8,0,expired_card,0
TXN_101409,CUST_1409,43453.08,56,6,2,61,2.03,1,1,1,4,1,network_error,1
TXN_101410,CUST_1410,10530.31,54,8,2,12,3.85,0,1,1,54,0,none,1
TXN_101411,CUST_1411,5862.41,33,1,1,30,1.65,1,1,0,3,0,network_error,1
TXN_101412,CUST_1412,13706.56,50,9,4,1,2.56,1,1,0,43,1,insufficient_funds,0
TXN_101413,CUST_1413,3137.22,38,14,5,14,4.1,1,1,1,28,0,none,1
TXN_101414,CUST_1414,26699.13,27,4,1,56,7.15,1,1,1,0,1,network_error,1
TXN_101415,CUST_1415,46849.3,34,9,5,74,11.1,1,0,0,29,1,temporary_failure,1
TXN_101416,CUST_1416,2255.37,15,3,5,33,14.38,1,1,1,55,0,none,0
TXN_101417,CUST_1417,6368.86,32,5,4,67,4.61,1,0,1,44,0,network_error,0
TXN_101418,CUST_1418,22774.29,58,5,5,74,13.61,0,0,0,0,0,none,0
TXN_101419,CUST_1419,46713.59,21,10,3,28,14.23,1,1,1,2,1,none,0
TXN_101420,CUST_1420,16012.96,46,1,4,65,11.39,1,1,0,21,1,bank_declined,0
TXN_101421,CUST_1421,25509.57,5,1,1,15,18.12,1,1,1,7,0,authentication_failure,0
TXN_101422,CUST_1422,2366.17,6,3,3,38,2.66,1,0,1,55,1,bank_declined,0
TXN_101423,CUST_1423,7672.66,38,0,0,76,3.95,1,0,1,17,0,bank_declined,0
TXN_101424,CUST_1424,49335.52,22,8,2,36,8.86,1,0,1,24,1,none,1
TXN_101425,CUST_1425,48266.4,18,13,1,80,2.97,1,0,0,47,1,none,1
TXN_101426,CUST_1426,545.52,14,13,1,20,11.54,0,0,1,51,1,temporary_failure,1
TXN_101427,CUST_1427,47605.05,10,12,1,43,8.27,1,1,1,19,1,network_error,1
TXN_101428,CUST_1428,32064.26,46,6,3,18,6.05,1,1,1,30,0,none,1
TXN_101429,CUST_1429,43435.54,13,11,0,70,3.81,1,1,1,29,1,network_error,1
TXN_101430,CUST_1430,22900.57,31,6,4,7,7.04,1,1,0,15,0,none,0
TXN_101431,CUST_1431,25925.12,30,14,0,76,12.36,1,0,1,1,1,none,1
TXN_101432,CUST_1432,24595.68,3,2,3,65,11.73,1,1,1,16,0,bank_declined,0
TXN_101433,CUST_1433,33443.15,30,14,1,40,3.69,1,0,0,9,1,bank_declined,1
TXN_101434,CUST_1434,7240.67,6,10,2,74,2.94,1,1,1,6,1,expired_card,1
TXN_101435,CUST_1435,1789.69,29,14,1,87,1.02,1,1,1,58,1,authentication_failure,0
TXN_101436,CUST_1436,15604.12,8,11,4,69,0.74,1,1,1,41,0,network_error,0
TXN_101437,CUST_1437,35322.63,44,2,5,60,17.66,1,0,1,50,1,expired_card,0
TXN_101438,CUST_1438,10332.12,45,0,2,25,1.38,1,1,1,51,1,none,1
TXN_101439,CUST_1439,33769.59,43,2,1,70,14.76,1,0,1,58,1,insufficient_funds,0
TXN_101440,CUST_1440,48504.63,44,2,2,82,17.5,0,0,0,8,0,temporary_failure,1
TXN_101441,CUST_1441,4966.87,33,3,5,69,2.41,1,0,1,53,0,insufficient_funds,0
TXN_101442,CUST_1442,33728.33,17,3,0,28,9.01,1,1,1,16,0,authentication_failure,1
TXN_101443,CUST_1443,22354.39,48,2,3,65,19.26,1,1,1,8,0,bank_declined,0
TXN_101444,CUST_1444,43446.67,11,9,1,18,16.77,1,0,1,8,0,network_error,1
